0116494|Limburger Straße, Weilburg|29|000000N|000000E|0000000|Limburger Straße, W|29||N/A|1
0116501|Niederbrechen Rathaus, Brechen|29|000000N|000000E|0000000|Niederbrechen Ratha|29||N/A|1
0116502|Niederbrechen Schule, Brechen|29|000000N|000000E|0000000|Niederbrechen Schul|29||N/A|1
0116503|Rathaus, Villmar|29|000000N|000000E|0000000|Rathaus, Villmar|29||N/A|1
0116504|Friedhof, Villmar|29|000000N|000000E|0000000|Friedhof, Villmar|29||N/A|1
0116505|Siedlerhöfe, Villmar|29|000000N|000000E|0000000|Siedlerhöfe, Villma|29||N/A|1
0116506|Aumenau Brücke, Villmar|29|000000N|000000E|0000000|Aumenau Brücke, Vil|29||N/A|1
0116519|Odersbach Siedlung, Weilburg|29|000000N|000000E|0000000|Odersbach Siedlung,|29||N/A|1
0119487|Hartmannshain Lauterbacher Straße, Grebenhain|29|000000N|000000E|0000000|Hartmannshain Laute|29||N/A|1
0119507|Ilbeshausen Hochwaldhausen, Grebenhain|29|000000N|000000E|0000000|Ilbeshausen Hochwal|29||N/A|1
0119508|Ilbeshausen Hindenburgstraße, Grebenhain|29|000000N|000000E|0000000|Ilbeshausen Hindenb|29||N/A|1
0119511|Sparkasse, Grebenhain|29|000000N|000000E|0000000|Sparkasse, Grebenha|29||N/A|1
0119512|Schule, Grebenhain|29|000000N|000000E|0000000|Schule, Grebenhain|29||N/A|1
0122662|Busbahnhof, Bad Orb|29|000000N|000000E|0000000|Busbahnhof, Bad Orb|29||N/A|1
0122765|Aufenau Bamberger Straße, Wächtersbach|29|000000N|000000E|0000000|Aufenau Bamberger S|29||N/A|1
0122804|Uferweg, Bad Orb|29|000000N|000000E|0000000|Uferweg, Bad Orb|29||N/A|1
0122806|Konzerthalle, Bad Orb|29|000000N|000000E|0000000|Konzerthalle, Bad O|29||N/A|1
0126504|Hesseldorf Post, Wächtersbach|29|000000N|000000E|0000000|Hesseldorf Post, Wä|29||N/A|1
0126508|Busbahnhof, Wächtersbach|29|000000N|000000E|0000000|Busbahnhof, Wächter|29||N/A|1
0126509|Friedrich-August-Genth-Schule, Wächtersbach|29|000000N|000000E|0000000|Friedrich-August-Ge|29||N/A|1
0126510|Rathaus, Wächtersbach|29|000000N|000000E|0000000|Rathaus, Wächtersba|29||N/A|1
0126512|Schlierbacher Straße, Wächtersbach|29|000000N|000000E|0000000|Schlierbacher Straß|29||N/A|1
0126517|Wüstwillenroth Birsteiner Straße, Birstein|29|000000N|000000E|0000000|Wüstwillenroth Birs|29||N/A|1
