CITY_NAME	GENERIC_LOCATION_CODE	TIME_ZONE	STATUS_CODE	COUNTRY_CODE	DAYS_OF_WEEK_OF_OPERATION	DEFAULT_LONG_NAME	DEFAULT_SHORT_NAME	EMAIL	FAX_NUMBER	ADDRESS	LATITUDE	LOCATION_TYPE_CODE	LONGITUDE	MINIMUM_CONNECTION_TIME	PHONE_NUMBER	POSTAL_CODE	PROVINCE_STATE_CODE	DATA_OWNER	CODE_VALUE	CODE_CONTEXT
	8024125	CET	1	DE		Magdeburg SKET Ipark	Magdeburg SKET Ipark				520551N	29	113817E					NVS	8013485	UIC
	8024126	CET	1	DE		Magdeburg-Salbke	Magdeburg-Salbke				520450N	29	113923E					NVS	8012291	UIC
	8024127	CET	1	DE		Magdeburg Südost	Magdeburg Südost				520412N	29	114011E					NVS	8012287	UIC
	8024129	CET	1	DE		Schönebeck(Elbe)	Schönebeck(Elbe)				520107N	29	114359E					NVS	8010318	UIC
	8024131	CET	1	DE		Schönebeck-Felgel	Schönebeck-Felgel				520002N	29	114525E					NVS	8013465	UIC
	8024132	CET	1	DE		Gnadau	Gnadau				515846N	29	114652E					NVS	8010084	UIC
	8024134	CET	1	DE		Calbe(Saale) Ost	Calbe(Saale) Ost				515514N	29	114837E					NVS	8010070	UIC
	8024135	CET	1	DE		Sachsendorf(Calbe)	Sachsendorf(Calbe)				515212N	29	115155E					NVS	8012830	UIC
	8024136	CET	1	DE		Wulfen(Anh)	Wulfen(Anh)				514907N	29	115519E					NVS	8013357	UIC
	8024137	CET	1	DE		Köthen	Köthen				514506N	29	115921E					NVS	8010195	UIC
	8024142	CET	1	DE		Beyendorf	Beyendorf				520340N	29	113751E					NVS	8011181	UIC
	8024143	CET	1	DE		Dodendorf	Dodendorf				520256N	29	113647E					NVS	8011388	UIC
	8024144	CET	1	DE		Osterweddingen	Osterweddingen				520256N	29	113433E					NVS	8012572	UIC
	8024145	CET	1	DE		Langenweddingen	Langenweddingen				520243N	29	113156E					NVS	8012162	UIC
	8024146	CET	1	DE		Blumenberg	Blumenberg				520201N	29	112725E					NVS	8010056	UIC
	8024147	CET	1	DE		Hadmersleben	Hadmersleben				520026N	29	111928E					NVS	8011794	UIC
	8024149	CET	1	DE		Oschersleben(Bode)	Oschersleben(Bode)				520150N	29	111336E					NVS	8010266	UIC
	8024152	CET	1	DE		Nienhagen(Halberst)	Nienhagen(Halberst)				515704N	29	111012E					NVS	8010254	UIC
	8024153	CET	1	DE		Heudeber-Danstedt	Heudeber-Danstedt				515417N	29	105159E					NVS	8010169	UIC
	8024154	CET	1	DE		Halberstadt	Halberstadt				515357N	29	110424E					NVS	8010157	UIC
	8024156	CET	1	DE		Wegeleben	Wegeleben				515217N	29	111006E					NVS	8010364	UIC
	8024157	CET	1	DE		Ditfurt	Ditfurt				515000N	29	111112E					NVS	8011383	UIC
	8024158	CET	1	DE		Quedlinburg	Quedlinburg				514706N	29	110910E					NVS	8010290	UIC
	8024159	CET	1	DE		Neinstedt	Neinstedt				514508N	29	110505E					NVS	8012423	UIC
	8024161	CET	1	DE		Thale Hbf	Thale Hbf				514445N	29	110151E					NVS	8013112	UIC
	8024165	CET	1	DE		Hedersleben-Wedderst	Hedersleben-Wedderst				515040N	29	111502E					NVS	8011838	UIC
	8024166	CET	1	DE		Gatersleben	Gatersleben				514941N	29	111728E					NVS	8011599	UIC
	8024167	CET	1	DE		Nachterstedt-Hoym	Nachterstedt-Hoym				514810N	29	111958E					NVS	8012410	UIC
	8024168	CET	1	DE		Frose	Frose				514737N	29	112229E					NVS	8010119	UIC
	8024170	CET	1	DE		Aschersleben	Aschersleben				514525N	29	112756E					NVS	8010009	UIC
	8024171	CET	1	DE		Drohndorf-Mehringen	Drohndorf-Mehringen				514318N	29	113056E					NVS	8011433	UIC
	8024172	CET	1	DE		Freckleben	Freckleben				514208N	29	113238E					NVS	8011564	UIC
	8024173	CET	1	DE		Sandersleben(Anh)	Sandersleben(Anh)				514044N	29	113336E					NVS	8010311	UIC
	8024174	CET	1	DE		Belleben	Belleben				514024N	29	113800E					NVS	8011133	UIC
	8024176	CET	1	DE		Könnern	Könnern				514026N	29	114647E					NVS	8010194	UIC
	8024179	CET	1	DE		Schierstedt	Schierstedt				514505N	29	113116E					NVS	8012862	UIC
	8024180	CET	1	DE		Giersleben	Giersleben				514553N	29	113407E					NVS	8011632	UIC
	8024181	CET	1	DE		Güsten	Güsten				514736N	29	113606E					NVS	8010152	UIC
	8024182	CET	1	DE		Ilberstedt	Ilberstedt				514824N	29	113903E					NVS	8011929	UIC
	8024183	CET	1	DE		Bernburg-Waldau	Bernburg-Waldau				514820N	29	114323E					NVS	8011170	UIC
	8024184	CET	1	DE		Bernburg	Bernburg				514746N	29	114505E					NVS	8010043	UIC
	8024185	CET	1	DE		Bernburg-Friedensh	Bernburg-Friedensh				514625N	29	114607E					NVS	8011168	UIC
	8024186	CET	1	DE		Baalberge	Baalberge				514546N	29	114704E					NVS	8010013	UIC
	8024187	CET	1	DE		Biendorf	Biendorf				514524N	29	115123E					NVS	8011184	UIC
	8024188	CET	1	DE		Frenz	Frenz				514457N	29	115356E					NVS	8011571	UIC
	8024191	CET	1	DE		Osternienburg	Osternienburg				514700N	29	120150E					NVS	8012570	UIC
	8024192	CET	1	DE		Elsnigk(Anh)	Elsnigk(Anh)				514726N	29	120330E					NVS	8011484	UIC
	8024226	CET	1	DE		Calbe(Saale) West	Calbe(Saale) West				515420N	29	114531E					NVS	8010071	UIC
	8024230	CET	1	DE		Hettstedt	Hettstedt				513813N	29	113047E					NVS	8010168	UIC
	8024232	CET	1	DE		Klostermansfeld	Klostermansfeld				513428N	29	112930E					NVS	8010191	UIC
	8024236	CET	1	DE		Schönebeck Süd	Schönebeck Süd				520024N	29	114414E					NVS	8012906	UIC
	8024237	CET	1	DE		Schönebeck-Bad Salz	Schönebeck-Bad Salz				515954N	29	114325E					NVS	8012907	UIC
	8024238	CET	1	DE		Eggersdorf	Eggersdorf				515830N	29	114145E					NVS	8011455	UIC
	8024239	CET	1	DE		Eickendorf	Eickendorf				515648N	29	114036E					NVS	8011462	UIC
	8024240	CET	1	DE		Förderstedt	Förderstedt				515412N	29	113801E					NVS	8011549	UIC
	8024243	CET	1	DE		Staßfurt	Staßfurt				515104N	29	113516E					NVS	8010332	UIC
	8024245	CET	1	DE		Neundorf(Anh)	Neundorf(Anh)				514928N	29	113537E					NVS	8012467	UIC
	8024280	CET	1	DE		Mögelin	Mögelin				523336N	29	121947E					NVS	8012373	UIC
	8024281	CET	1	DE		Premnitz Nord	Premnitz Nord				523209N	29	122000E					NVS	8012668	UIC
	8024282	CET	1	DE		Premnitz Zentrum	Premnitz Zentrum				523144N	29	122035E					NVS	8012669	UIC
	8024284	CET	1	DE		Döberitz	Döberitz				523127N	29	122206E					NVS	8011390	UIC
	8024285	CET	1	DE		Pritzerbe	Pritzerbe				522958N	29	122731E					NVS	8012676	UIC
	8024286	CET	1	DE		Fohrde	Fohrde				522902N	29	122746E					NVS	8011550	UIC
	8024288	CET	1	DE		Görden	Görden				522540N	29	123014E					NVS	8011654	UIC
	8024290	CET	1	DE		Brandenburg Altstadt	Brandenburg Altstadt				522442N	29	123149E					NVS	8011252	UIC
	8024332	CET	1	DE		Halberstadt Oststr	Halberstadt Oststr				515306N	29	110355E					NVS	8011808	UIC
	8024398	CET	1	DE		Bebitz	Bebitz				514326N	29	114550E					NVS	8011119	UIC
	8024399	CET	1	DE		Trebitz(Könnern)	Trebitz(Könnern)				514217N	29	114547E					NVS	8013140	UIC
	8024404	CET	1	DE		Nienburg(Saale)	Nienburg(Saale)				515016N	29	114541E					NVS	8012507	UIC
	8024406	CET	1	DE		Bernburg-Strenzfeld	Bernburg-Strenzfeld				514911N	29	114303E					NVS	8011169	UIC
	8024444	CET	1	DE		Halberstadt-Spiegels	Halberstadt-Spiegels				515257N	29	110253E					NVS	8011809	UIC
	8024445	CET	1	DE		Langenstein	Langenstein				515137N	29	105845E					NVS	8012161	UIC
	8024446	CET	1	DE		Börnecke(Harz)	Börnecke(Harz)				514910N	29	105944E					NVS	8011226	UIC
	8024456	CET	1	DE		Blankenburg(Harz)	Blankenburg(Harz)				514744N	29	105740E					NVS	8013439	UIC
	8024481	CET	1	DE		Darlingerode	Darlingerode				515056N	29	104358E					NVS	8011346	UIC
	8024483	CET	1	DE		Wernigerode	Wernigerode				515024N	29	104719E					NVS	8010374	UIC
	8024484	CET	1	DE		Wernigerode Elmowerk	Wernigerode Elmowerk				515019N	29	104609E					NVS	8013286	UIC
	8024487	CET	1	DE		Ilsenburg	Ilsenburg				515208N	29	104059E					NVS	8011933	UIC
	8024488	CET	1	DE		Stapelburg	Stapelburg				515401N	29	104018E					NVS	8013432	UIC
	8024535	CET	1	DE		Hamburg-Allermöhe	Hamburg-Allermöhe				532925N	29	100931E					NVS	8000779	UIC
	8024566	CET	1	DE		Stendal Vorbf	Stendal Vorbf				523545N	29	115216E					NVS	8013046	UIC
	8024568	CET	1	DE		Miltern	Miltern				523348N	29	115611E					NVS	8012354	UIC
	8024569	CET	1	DE		Tangermünde	Tangermünde				523244N	29	115811E					NVS	8013084	UIC
	8024576	CET	1	DE		Bindfelde	Bindfelde				523504N	29	115352E					NVS	8011190	UIC
	8024577	CET	1	DE		Steinfeld(Stendal)	Steinfeld(Stendal)				523653N	29	114343E					NVS	8013039	UIC
	8024578	CET	1	DE		Kläden(Stendal)	Kläden(Stendal)				523816N	29	113917E					NVS	8012014	UIC
	8024579	CET	1	DE		Hohenwulsch	Hohenwulsch				524002N	29	113542E					NVS	8010172	UIC
	8024580	CET	1	DE		Meßdorf	Meßdorf				524235N	29	113248E					NVS	8012342	UIC
	8024581	CET	1	DE		Brunau-Packebusch	Brunau-Packebusch				524504N	29	112904E					NVS	8011277	UIC
	8024582	CET	1	DE		Fleetmark	Fleetmark				524726N	29	112243E					NVS	8011545	UIC
	8024583	CET	1	DE		Pretzier(Altm)	Pretzier(Altm)				525011N	29	111552E					NVS	8012673	UIC
	8024585	CET	1	DE		Salzwedel	Salzwedel				525129N	29	110943E					NVS	8010310	UIC
	8024870	CET	1	DE		Berlin-Tiergarten	Berlin-Tiergarten				523050N	29	132011E					NVS	8011164	UIC
	8024913	CET	1	DE		Berlin Schönh.Allee	Berlin Schönh.Allee				523257N	29	132455E					NVS	8011182	UIC
	733532	CET	1	DE		Elsenstr./Treptower	Elsenstr./Treptower				522938N	29	132741E					NVS	733532	UIC
	8024929	CET	1	DE		Berlin Treptower Pk	Berlin Treptower Pk				522936N	29	132741E					NVS	8011117	UIC
	733542	CET	1	DE		Baumschulenstr./Köpe	Baumschulenstr./Köp				522803N	29	132923E					NVS	733542	UIC
	8024931	CET	1	DE		Berlin Baumschulenw	Berlin Baumschulenw				522802N	29	132924E					NVS	8011120	UIC
	8024940	CET	1	DE		Berlin Springpfuhl	Berlin Springpfuhl				523134N	29	133212E					NVS	8011459	UIC
	732704	CET	1	DE		Neue Bahnhofstr., Be	Neue Bahnhofstr., Be				523011N	29	132809E					NVS	732704	UIC
	80G0181	CET	1	DE		Berlin Ostkreuz	Berlin Ostkreuz				523011N	29	132810E					NVS	8011162	UIC
	8024943	CET	1	DE		Berlin Ostkreuz (S)	Berlin Ostkreuz (S)				523010N	29	132809E					NVS	8089028	UIC
	8024956	CET	1	DE		Berlin Westkreuz	Berlin Westkreuz				523002N	29	131702E					NVS	8011108	UIC
	8024965	CET	1	DE		Hohen Neuendorf(Bln)	Hohen Neuendorf(Bln)				524008N	29	131713E					NVS	8011884	UIC
	8024968	CET	1	DE		Berlin Anhalter Bf	Berlin Anhalter Bf				523012N	29	132252E					NVS	8011128	UIC
	507426	CET	1	DE		Rathaus, Kapellen-Dr	Rathaus, Kapellen-Dr				490620N	29	080150E					NVS	507426	UIC
	8024996	CET	1	DE		Kapellen-Drusweiler	Kapellen-Drusweiler				490620N	29	080150E					NVS	8003175	UIC
	458829	CET	1	DE		Bahnhof, Ahrbrück	Bahnhof, Ahrbrück				502922N	29	065820E					NVS	458829	UIC
	8025020	CET	1	DE		Ahrbrück	Ahrbrück				502922N	29	065820E					NVS	8001209	UIC
	8025021	CET	1	DE		Kreuzberg(Ahr)	Kreuzberg(Ahr)				503023N	29	065842E					NVS	8003436	UIC
	8025022	CET	1	DE		Altenahr	Altenahr				503056N	29	065922E					NVS	8000514	UIC
	8025023	CET	1	DE		Mayschoß	Mayschoß				503102N	29	070113E					NVS	8003926	UIC
	8025024	CET	1	DE		Rech	Rech				503055N	29	070211E					NVS	8004967	UIC
	8025025	CET	1	DE		Dernau	Dernau				503146N	29	070229E					NVS	8001417	UIC
	8025027	CET	1	DE		Walporzheim	Walporzheim				503202N	29	070447E					NVS	8006191	UIC
	8025028	CET	1	DE		Ahrweiler Markt	Ahrweiler Markt				503239N	29	070539E					NVS	8000449	UIC
	8025029	CET	1	DE		Ahrweiler	Ahrweiler				503247N	29	070625E					NVS	8000448	UIC
	8025030	CET	1	DE		Bad Neuenahr	Bad Neuenahr				503251N	29	070839E					NVS	8000729	UIC
	8025031	CET	1	DE		Heimersheim	Heimersheim				503250N	29	071027E					NVS	8002711	UIC
	8025032	CET	1	DE		Bad Bodendorf	Bad Bodendorf				503322N	29	071301E					NVS	8001049	UIC
	8025033	CET	1	DE		Jünkerath	Jünkerath				502041N	29	063451E					NVS	8003135	UIC
	8025034	CET	1	DE		Lissendorf	Lissendorf				501906N	29	063654E					NVS	8003713	UIC
	8025035	CET	1	DE		Oberbettingen-Hilles	Oberbettingen-Hilles				501658N	29	063818E					NVS	8004513	UIC
	8025037	CET	1	DE		Gerolstein	Gerolstein				501326N	29	063937E					NVS	8000123	UIC
	8025070	CET	1	DE		Kaisersesch	Kaisersesch				501355N	29	070746E					NVS	8003148	UIC
	456058	CET	1	DE		Kinderheim St. Marti	Kinderheim St. Marti				501521N	29	070754E					NVS	456058	UIC
	8025071	CET	1	DE		Urmersbach	Urmersbach				501521N	29	070754E					NVS	8006034	UIC
	8025072	CET	1	DE		Monreal	Monreal				501746N	29	070910E					NVS	8004078	UIC
	8071533	CET	1	DE		Hadamar Stadtmitte	Hadamar Stadtmitte				501746N	29	070910E					NVS	8071533	UIC
	8071796	CET	1	DE		Monreal Grabenstraße	Monreal Grabenstraß				501746N	29	070910E					NVS	8071796	UIC
	8025073	CET	1	DE		Mayen West	Mayen West				501942N	29	071250E					NVS	8003924	UIC
	8025074	CET	1	DE		Mayen Ost	Mayen Ost				501946N	29	071420E					NVS	8003940	UIC
	8025076	CET	1	DE		Kottenheim	Kottenheim				502056N	29	071456E					NVS	8003415	UIC
	8071130	CET	1	DE		Kottenheim Antoniuss	Kottenheim Antoniuss				502056N	29	071456E					NVS	8071130	UIC
	8025077	CET	1	DE		Thür	Thür				502131N	29	071637E					NVS	8005865	UIC
	8071871	CET	1	DE		Thür Bergstraße	Thür Bergstraße				502131N	29	071637E					NVS	8071871	UIC
	8025078	CET	1	DE		Mendig	Mendig				502210N	29	071727E					NVS	8004393	UIC
	8025079	CET	1	DE		Kruft	Kruft				502325N	29	072018E					NVS	8003455	UIC
	8071101	CET	1	DE		Kruft Jahnstraße	Kruft Jahnstraße				502325N	29	072018E					NVS	8071101	UIC
	8025080	CET	1	DE		Plaidt	Plaidt				502342N	29	072337E					NVS	8004826	UIC
	8071491	CET	1	DE		Miesenheim Andernach	Miesenheim Andernach				502342N	29	072337E					NVS	8071491	UIC
	8025081	CET	1	DE		Miesenheim	Miesenheim				502414N	29	072427E					NVS	8004020	UIC
	8025093	CET	1	DE		Koblenz-Moselweiß	Koblenz-Moselweiß				502058N	29	073338E					NVS	8003354	UIC
	8025094	CET	1	DE		Koblenz-Güls	Koblenz-Güls				502025N	29	073257E					NVS	8002454	UIC
	8025095	CET	1	DE		Winningen(Mosel)	Winningen(Mosel)				501855N	29	073123E					NVS	8006481	UIC
	973241	CET	1	DE		Bahnhof/B101, Wolken	Bahnhof/B101, Wolken				501802N	29	072738E					NVS	973241	UIC
	8025096	CET	1	DE		Kobern-Gondorf	Kobern-Gondorf				501802N	29	072738E					NVS	8003350	UIC
	8025097	CET	1	DE		Lehmen	Lehmen				501705N	29	072718E					NVS	8003611	UIC
	8025098	CET	1	DE		Kattenes	Kattenes				501515N	29	072621E					NVS	8003211	UIC
	8025099	CET	1	DE		Löf	Löf				501350N	29	072636E					NVS	8003723	UIC
	8025100	CET	1	DE		Hatzenport	Hatzenport				501339N	29	072448E					NVS	8002643	UIC
	8025102	CET	1	DE		Moselkern	Moselkern				501143N	29	072216E					NVS	8004096	UIC
	8025103	CET	1	DE		Müden(Mosel)	Müden(Mosel)				501105N	29	072021E					NVS	8004101	UIC
	8025104	CET	1	DE		Treis-Karden	Treis-Karden				501047N	29	071758E					NVS	8003179	UIC
	8025105	CET	1	DE		Pommern(Mosel)	Pommern(Mosel)				501009N	29	071611E					NVS	8004859	UIC
	8025106	CET	1	DE		Klotten	Klotten				500955N	29	071211E					NVS	8003344	UIC
	8025107	CET	1	DE		Cochem(Mosel)	Cochem(Mosel)				500911N	29	071000E					NVS	8001340	UIC
	8025117	CET	1	DE		Kövenig	Kövenig				495852N	29	070710E					NVS	8007372	UIC
	8025108	CET	1	DE		Ediger-Eller	Ediger-Eller				500616N	29	070822E					NVS	8001666	UIC
	8025109	CET	1	DE		Neef	Neef				500527N	29	070821E					NVS	8004223	UIC
	255626	CET	1	DE		Umweltbahnhof, Bulla	Umweltbahnhof, Bulla				500314N	29	070806E					NVS	255626	UIC
	8025110	CET	1	DE		Bullay(DB)	Bullay(DB)				500316N	29	070804E					NVS	8001267	UIC
	8025113	CET	1	DE		Bengel	Bengel				500037N	29	070328E					NVS	8000870	UIC
	8025114	CET	1	DE		Ürzig(DB)	Ürzig(DB)				495945N	29	070017E					NVS	8005945	UIC
	8025115	CET	1	DE		Reil	Reil				500130N	29	070646E					NVS	8007376	UIC
	8025118	CET	1	DE		Traben-Trarbach	Traben-Trarbach				495705N	29	070714E					NVS	8007377	UIC
	458276	CET	1	DE		Hauptbahnhof, Wittli	Hauptbahnhof, Wittli				495823N	29	065636E					NVS	458276	UIC
	8025135	CET	1	DE		Wittlich Hbf	Wittlich Hbf				495823N	29	065636E					NVS	8000379	UIC
	8025136	CET	1	DE		Salmtal	Salmtal				495518N	29	065021E					NVS	8005260	UIC
	8025137	CET	1	DE		Sehlem(Kr Wittlich)	Sehlem(Kr Wittlich)				495425N	29	064924E					NVS	8005510	UIC
	8025138	CET	1	DE		Hetzerath	Hetzerath				495241N	29	064754E					NVS	8002817	UIC
	8025139	CET	1	DE		Föhren	Föhren				495125N	29	064603E					NVS	8002018	UIC
	8025140	CET	1	DE		Schweich(DB)	Schweich(DB)				494951N	29	064425E					NVS	8005476	UIC
	8025141	CET	1	DE		Quint	Quint				494933N	29	064216E					NVS	8004910	UIC
	8025142	CET	1	DE		Ehrang	Ehrang				494807N	29	064108E					NVS	8000370	UIC
	8025146	CET	1	DE		Kreuz Konz	Kreuz Konz				494213N	29	063436E					NVS	8003434	UIC
	8025150	CET	1	DE		Igel	Igel				494226N	29	063302E					NVS	8003042	UIC
	8025151	CET	1	DE		Igel(Gr)	Igel(Gr)				494324N	29	063105E					NVS	8000303	UIC
	8025153	CET	1	DE		Kordel	Kordel				495010N	29	063805E					NVS	8003407	UIC
	8025154	CET	1	DE		Daufenbach	Daufenbach				495233N	29	063823E					NVS	8001388	UIC
	8025156	CET	1	DE		Auw an der Kyll	Auw an der Kyll				495412N	29	063652E					NVS	8000674	UIC
	8025157	CET	1	DE		Speicher	Speicher				495545N	29	063657E					NVS	8005624	UIC
	8025158	CET	1	DE		Philippsheim	Philippsheim				495712N	29	063732E					NVS	8004814	UIC
	8025159	CET	1	DE		Hüttingen	Hüttingen				495802N	29	063506E					NVS	8003021	UIC
	8025160	CET	1	DE		Bitburg-Erdorf	Bitburg-Erdorf				495955N	29	063415E					NVS	8001828	UIC
	8025161	CET	1	DE		Kyllburg	Kyllburg				500230N	29	063549E					NVS	8003484	UIC
	8025162	CET	1	DE		St Thomas	St Thomas				500411N	29	063603E					NVS	8005658	UIC
	8025163	CET	1	DE		Densborn	Densborn				500726N	29	063601E					NVS	8001414	UIC
	8025164	CET	1	DE		Mürlenbach	Mürlenbach				500855N	29	063605E					NVS	8004174	UIC
	8025165	CET	1	DE		Birresborn	Birresborn				501035N	29	063743E					NVS	8000989	UIC
	8025179	CET	1	DE		Pfalzel	Pfalzel				494649N	29	064058E					NVS	8004784	UIC
	8005904	CET	2	DE		Trier Mäusheckerweg	Trier Mäusheckerweg				494649N	29	064058E					NVS	8005904	UIC
	457452	CET	1	DE		Hauptbahnhof, Trier	Hauptbahnhof, Trier				494527N	29	063906E					NVS	457452	UIC
	8025181	CET	1	DE		Trier Hbf	Trier Hbf				494524N	29	063908E					NVS	8000134	UIC
	8007220	CET	2	DE		Fr.-Sickingen	Fr.-Sickingen				494525N	29	063906E					NVS	8007220	UIC
	8013468	CET	1	DE		Trier Hbf (Bussteig	Trier Hbf (Bussteig				494527N	29	063906E					NVS	8089159	UIC
	8025183	CET	1	DE		Trier Süd	Trier Süd				494440N	29	063812E					NVS	8005905	UIC
	8025184	CET	1	DE		Karthaus	Karthaus				494237N	29	063548E					NVS	8000402	UIC
	8025185	CET	1	DE		Konz Mitte	Konz Mitte				494200N	29	063425E					NVS	8003403	UIC
	8025186	CET	1	DE		Wasserliesch	Wasserliesch				494230N	29	063213E					NVS	8006222	UIC
	8025187	CET	1	DE		Oberbillig	Oberbillig				494236N	29	063041E					NVS	8004514	UIC
	8025188	CET	1	DE		Temmels	Temmels				494118N	29	062745E					NVS	8005835	UIC
	8025189	CET	1	DE		Wellen(Mosel)	Wellen(Mosel)				494021N	29	062628E					NVS	8006315	UIC
	8025190	CET	1	DE		Nittel	Nittel				493915N	29	062627E					NVS	8004438	UIC
	8025191	CET	1	DE		Wincheringen	Wincheringen				493630N	29	062423E					NVS	8006463	UIC
	8025192	CET	1	DE		Wehr(Mosel)	Wehr(Mosel)				493511N	29	062236E					NVS	8006252	UIC
	8025193	CET	1	DE		Palzem	Palzem				493354N	29	062218E					NVS	8004748	UIC
	8025194	CET	1	DE		Nennig	Nennig				493219N	29	062233E					NVS	8004236	UIC
	8025195	CET	1	DE		Besch	Besch				493015N	29	062220E					NVS	8000923	UIC
	8025196	CET	1	DE		Perl	Perl				492823N	29	062209E					NVS	8004771	UIC
	8025251	CET	1	DE		Emmelshausen	Emmelshausen				500927N	29	073337E					NVS	8007628	UIC
	8025252	CET	1	DE		Ehr	Ehr				501032N	29	073416E					NVS	8007647	UIC
	8025253	CET	1	DE		Boppard-Fleckertshöh	Boppard-Fleckertshö				501152N	29	073440E					NVS	8002004	UIC
	8025254	CET	1	DE		Boppard-Buchholz	Boppard-Buchholz				501238N	29	073317E					NVS	8001235	UIC
	8025265	CET	1	DE		Norheim	Norheim				494831N	29	074844E					NVS	8004463	UIC
	406897	CET	1	DE		Bahnhof, Staudernhei	Bahnhof, Staudernhei				494649N	29	074135E					NVS	406897	UIC
	439127	CET	1	DE		Bahnhof, Raumbach	Bahnhof, Raumbach				494649N	29	074135E					NVS	439127	UIC
	454327	CET	1	DE		Bahnhof, Meisenheim	Bahnhof, Meisenheim				494649N	29	074135E					NVS	454327	UIC
	8003951	CET	2	DE		Meisenheim(Glan)	Meisenheim(Glan)				494649N	29	074135E					NVS	8003951	UIC
	8025268	CET	1	DE		Staudernheim	Staudernheim				494650N	29	074135E					NVS	8005678	UIC
	406917	CET	1	DE		Bahnhof, Bad Sobernh	Bahnhof, Bad Sobernh				494658N	29	073859E					NVS	406917	UIC
	8025269	CET	1	DE		Bad Sobernheim	Bad Sobernheim				494658N	29	073859E					NVS	8005583	UIC
	8025270	CET	1	DE		Monzingen	Monzingen				494736N	29	073519E					NVS	8004080	UIC
	8025271	CET	1	DE		Martinstein	Martinstein				494814N	29	073211E					NVS	8003899	UIC
	8025272	CET	1	DE		Hochstetten(Nahe)	Hochstetten(Nahe)				494755N	29	073039E					NVS	8002880	UIC
	8025273	CET	1	DE		Kirn	Kirn				494708N	29	072752E					NVS	8003295	UIC
	8025275	CET	1	DE		Kirnsulzbach	Kirnsulzbach				494544N	29	072607E					NVS	8003298	UIC
	8025276	CET	1	DE		Fischbach-Weierbach	Fischbach-Weierbach				494420N	29	072416E					NVS	8001991	UIC
	530724	CET	1	DE		Bahnhof, Idar-Oberst	Bahnhof, Idar-Oberst				494157N	29	071916E					NVS	530724	UIC
	8025279	CET	1	DE		Idar-Oberstein	Idar-Oberstein				494157N	29	071916E					NVS	8003040	UIC
	8025281	CET	1	DE		Mahlow	Mahlow				522137N	29	132428E					NVS	8011551	UIC
	8025282	CET	1	DE		Kronweiler	Kronweiler				493920N	29	071544E					NVS	8003452	UIC
	8025283	CET	1	DE		Nohen	Nohen				493822N	29	071431E					NVS	8004444	UIC
	8025284	CET	1	DE		Heimbach(Nahe)	Heimbach(Nahe)				493703N	29	071351E					NVS	8002707	UIC
	8025285	CET	1	DE		Hoppstädten(Nahe)	Hoppstädten(Nahe)				493655N	29	071142E					NVS	8002995	UIC
	407351	CET	1	DE		Neubrücke Bahnhof, H	Neubrücke Bahnhof, 				493622N	29	071021E					NVS	407351	UIC
	8025286	CET	1	DE		Neubrücke(Nahe)	Neubrücke(Nahe)				493621N	29	071021E					NVS	8004253	UIC
	8025287	CET	1	DE		Nohfelden	Nohfelden				493508N	29	070821E					NVS	8004445	UIC
	8025288	CET	1	DE		Heimbach(Nahe)Ort	Heimbach(Nahe)Ort				493647N	29	071507E					NVS	8002708	UIC
	8007887	CET	2	DE		Heimbach-Ort	Heimbach-Ort				493647N	29	071507E					NVS	8007887	UIC
	8025289	CET	1	DE		Ruschberg	Ruschberg				493722N	29	071710E					NVS	8007886	UIC
	8025290	CET	1	DE		Baumholder	Baumholder				493643N	29	071952E					NVS	8007888	UIC
	8025291	CET	1	DE		Türkismühle	Türkismühle				493449N	29	070652E					NVS	8000154	UIC
	80G0152	CET	2	DE		Floß	Floß				493449N	29	070652E					NVS	8002015	UIC
	8025292	CET	1	DE		Walhausen(Saar)	Walhausen(Saar)				493331N	29	070745E					NVS	8006170	UIC
	8025293	CET	1	DE		Namborn	Namborn				493126N	29	070846E					NVS	8004199	UIC
	8074823	CET	1	DE		List, Am Brünk	List, Am Brünk				493126N	29	070846E					NVS	8074823	UIC
	8025294	CET	1	DE		Hofeld	Hofeld				493042N	29	070935E					NVS	8002929	UIC
	8025295	CET	1	DE		Baltersweiler	Baltersweiler				492937N	29	070959E					NVS	8000792	UIC
	441347	CET	1	DE		Bertha-von-Suttner-P	Bertha-von-Suttner-P				492801N	29	070956E					NVS	441347	UIC
	731496	CET	1	DE		Potsdamer Chaussee/L	Potsdamer Chaussee/L				492801N	29	070956E					NVS	731496	UIC
	8025296	CET	1	DE		St Wendel	St Wendel				492801N	29	070955E					NVS	8005659	UIC
	8040385	CET	2	DE		Werl(Gem)	Werl(Gem)				492801N	29	070956E					NVS	8040385	UIC
	8025297	CET	1	DE		Oberlinxweiler	Oberlinxweiler				492702N	29	070904E					NVS	8004555	UIC
	8025298	CET	1	DE		Niederlinxweiler	Niederlinxweiler				492555N	29	070938E					NVS	8004392	UIC
	8025299	CET	1	DE		Ottweiler(Saar)	Ottweiler(Saar)				492408N	29	070958E					NVS	8000875	UIC
	8025300	CET	1	DE		Wiebelskirchen	Wiebelskirchen				492216N	29	071032E					NVS	8006392	UIC
	8025340	CET	1	DE		Siersburg	Siersburg				492142N	29	063955E					NVS	8005562	UIC
	8025341	CET	1	DE		Hemmersdorf(Saar)	Hemmersdorf(Saar)				492114N	29	063652E					NVS	8002746	UIC
