8583890,,,,,,,,,,,,
8583870,,,,,,,,,,,,
8573756,,,,,,,,,,,,
8573140,,,,,,,,,,,,
8573140,,,,,,,,,,,,
8573140,,,,,,,,,,,,
8572897,,,,,,,,,,,,
8572897,,,,,,,,,,,,
8570579,,,,,,,,,,,,
8570514,,,,,,,,,,,,
8557001,,,,,,,,,,,,
8530021,,,,,,,,,,,,
8508491,,,,,,,,,,,,
8508323,,,,,,,,,,,,
8508314,,,,,,,,,,,,
8508213,,,,,,,,,,,,
8530464,,,,,,,,,,,,
8506319,,,,,,,,,,,,
8505165,,,,,,,,,,,,
8505165,,,,,,,,,,,,
8504126,,,,,,,,,,,,
8502221,,,,,,,,,,,,
8501375,,,,,,,,,,,,
8583894,,,,,,,,,,,,
8501280,,,,,,,,,,,,
8500214,,,,,,,,,,,,
8081560,,,,,,,,,,,,
8583870,,,,,,,,,,,,
8577051,,,,,,,,,,,,
8501596,,,,,,,,,,,,
8320005,,,,,,,,,,,,
8579174,,,,,,,,,,,,
8557020,,,,,,,,,,,,
8501596,,,,,,,,,,,,
8501280,,,,,,,,,,,,
8508323,,,,,,,,,,,,
8595873,,,,,,,,,,,,
8595961,,,,,,,,,,,,
8573140,,,,,,,,,,,,
8011046,,,,,,,,,,,,
8573718,,,,,,,,,,,,
8501201,,,,,,,,,,,,
8502224,,,,,,,,,,,,
8501200,,,,,,,,,,,,
8501596,,,,,,,,,,,,
8595958,,,,,,,,,,,,
8595949,,,,,,,,,,,,
8377446,,,,,,,,,,,,
8303905,,,,,,,,,,,,
8504970,,,,,,,,,,,,
8595873,,,,,,,,,,,,
8503283,,,,,,,,,,,,
8595968,,,,,,,,,,,,
8583897,,,,,,,,,,,,
8557029,,,,,,,,,,,,
740149,,,,,,,,,,,,
8595943,,,,,,,,,,,,
8557030,,,,,,,,,,,,
8595940,,,,,,,,,,,,
8583867,,,,,,,,,,,,
8504126,,,,,,,,,,,,
8098159,,,,,,,,,,,,
8508491,,,,,,,,,,,,
8595944,,,,,,,,,,,,
8505165,,,,,,,,,,,,
8506450,,,,,,,,,,,,
8557023,,,,,,,,,,,,
8505165,,,,,,,,,,,,
8588969,,,,,,,,,,,,
8594712,,,,,,,,,,,,
8594717,,,,,,,,,,,,
8594719,,,,,,,,,,,,
8595911,,,,,,,,,,,,
