SBB|UIC|8312103|8312103|Paceco|Paceco|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312104|8312104|Marausa|Marausa|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312105|8312105|Ragattisi Birgi|Ragattisi Birgi|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312106|8312106|Spagnuola|Spagnuola|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312107|8312107|Marsala|Marsala|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312108|8312108|Terrenove|Terrenove|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312109|8312109|Petrosino-Strasatti|Petrosino-Strasatti|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312110|8312110|Mazara del Vallo|Mazara del Vallo|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312112|8312112|Campobello di Mazara|Campobello di Mazar|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312113|8301960|Castelvetrano|Castelvetrano|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312114|8312114|Salemi-Gibellina|Salemi-Gibellina|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312120|8312120|Castellammare del Golfo|Castellammare del G|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312122|8312122|Balestrate|Balestrate|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312123|8312123|Trappeto|Trappeto|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312124|8312124|Partinico|Partinico|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312125|8312125|Piraineto|Piraineto|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312126|8312126|Cinisi-Terrasini|Cinisi-Terrasini|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312127|8312127|Carini|Carini|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312128|8312128|Capaci|Capaci|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312129|8312129|Isola delle Femmine|Isola delle Femmine|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312130|8312130|Palazzo Reale-Orl.|Palazzo Reale-Orl.|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312132|8312132|S. Lorenzo Colli|S. Lorenzo Colli|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312134|8312134|Palermo Notarbartolo|Palermo Notarbartol|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312135|8312135|Vespri|Vespri|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312136|8312136|Imperatore Federico|Imperatore Federico|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312137|8312137|Fiera|Fiera|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312138|8312138|Giachery|Giachery|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312139|8312139|Francia (I)|Francia (I)|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312143|8312143|Lolli|Lolli|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312150|8312150|Alcamo Diramazione|Alcamo Diramazione|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312200|8312200|Cerda|Cerda|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312203|8312203|Montemaggiore Belsito|Montemaggiore Belsi|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312204|8312204|Roccapalumba-Alia|Roccapalumba-Alia|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312207|8312207|Cammarata-S. Giovanni Gemini|Cammarata-S. Giovan|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312209|8312209|Acquaviva-Casteltermini|Acquaviva-Castelter|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312211|8312211|Campofranco|Campofranco|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312213|8312213|Agrigento Bassa|Agrigento Bassa|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312216|8312216|Agrigento Centrale|Agrigento Centrale|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312231|8312231|Valledolmo|Valledolmo|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312232|8312232|Vallelunga|Vallelunga|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312233|8312233|Villalba|Villalba|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312237|8312237|Villarosa|Villarosa|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312238|8312238|Enna|Enna|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312239|8312239|Leonforte-Pirato|Leonforte-Pirato|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312240|8312240|Dittaino|Dittaino|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312244|8312244|Catenanuova-Centuripe|Catenanuova-Centuri|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312270|8312270|Caltagirone|Caltagirone|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312272|8312272|Grammichele|Grammichele|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312273|8312273|Vizzini-Licodia|Vizzini-Licodia|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312276|8312276|Militello|Militello|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312278|8312278|Scordia|Scordia|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312300|8312300|Messina Marittima|Messina Marittima|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312301|8312301|Messina Centrale|Messina Centrale|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312303|8312303|Tremestieri|Tremestieri|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312305|5371059|Galati (I)|Galati (I)|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312308|8312308|Giampilieri|Giampilieri|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312309|8312309|Scaletta Zanclea|Scaletta Zanclea|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312310|8312310|Ali Terme|Ali Terme|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312311|8312311|Nizza di Sicilia|Nizza di Sicilia|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312312|8312312|Roccalumera-Mandanici|Roccalumera-Mandani|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312313|8312313|Furci|Furci|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312314|8312314|S. Teresa di Riva|S. Teresa di Riva|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312315|8312315|S. Alessio Siculo-Forza d'Agr˜|S. Alessio Siculo-F|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312316|8312316|Letojanni|Letojanni|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312317|8312317|Taormina-Giardini|Taormina-Giardini|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312320|8312320|Alcantara|Alcantara|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312321|8312321|Calatabiano|Calatabiano|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312322|8312322|Fiumefreddo Sicilia|Fiumefreddo Sicilia|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312323|8312323|Mascali|Mascali|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312324|8312324|Giarre-Riposto|Giarre-Riposto|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312326|8312326|Carruba|Carruba|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312327|8312327|Guardia-Mangano-S. Venerina|Guardia-Mangano-S. |29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312328|8312328|Acireale|Acireale|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312330|8312330|Cannizzaro|Cannizzaro|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312332|8312332|Catania Centrale|Catania Centrale|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312338|8312338|Bicocca|Bicocca|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312340|8312340|Lentini Diramazione|Lentini Diramazione|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312341|8312341|Lentini|Lentini|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312345|8312345|Augusta|Augusta|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312347|8312347|Priolo-Melilli|Priolo-Melilli|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312349|8312349|Siracusa|Siracusa|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312353|8312353|Targia|Targia|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312355|8312355|Contesse|Contesse|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312370|8312370|Aragona-Caldare|Aragona-Caldare|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312372|8312372|Grotte|Grotte|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312373|8312373|Racalmuto|Racalmuto|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312375|8312375|Canicatti|Canicatti|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312380|8312380|Caltanissetta Xirbi|Caltanissetta Xirbi|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312381|8312381|Caltanissetta Centrale|Caltanissetta Centr|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312383|8312383|Serradifalco|Serradifalco|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312385|8312385|Campobello-Ravanusa|Campobello-Ravanusa|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312392|8312392|Niscemi|Niscemi|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312400|8312400|Licata|Licata|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312407|8312407|Gela|Gela|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312409|8312409|Acate|Acate|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312410|8312410|Vittoria|Vittoria|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312411|8312411|Comiso|Comiso|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312412|8312412|Donnafugata|Donnafugata|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312414|8312414|Ragusa|Ragusa|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312417|8312417|Modica|Modica|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312418|8312418|Scicli|Scicli|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312419|8312419|Sampieri|Sampieri|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312420|8312420|Pozzallo|Pozzallo|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312421|8312421|Ispica|Ispica|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312422|8312422|Rosolini|Rosolini|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312424|8312424|Noto|Noto|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312426|8312426|Avola|Avola|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312430|8312430|Gela Anic|Gela Anic|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312532|8312032|Roccella|Roccella|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312799|8312799|Carini Torre Ciachea|Carini Torre Ciache|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312802|8312802|Porto Torres|Porto Torres|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312807|8312807|Sassari|Sassari|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312808|8312808|Assemini Santa Lucia|Assemini Santa Luci|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312809|8312809|Assemini Carmine|Assemini Carmine|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312810|8312810|Cagliari S. Gilla|Cagliari S. Gilla|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312816|8312816|Ploaghe|Ploaghe|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312818|8312818|Carbonia Serbariu|Carbonia Serbariu|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312819|8312819|Elmas Aeroporto|Elmas Aeroporto|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312852|8312852|Golfo Aranci|Golfo Aranci|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312854|8312854|Marinella|Marinella|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312855|8312855|Olbia|Olbia|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312857|8312857|Monti-Telti|Monti-Telti|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312859|8312859|Berchidda|Berchidda|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312860|8312860|Oschiri|Oschiri|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312862|8312862|Ozieri-Chilivani|Ozieri-Chilivani|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312866|83G0415|Giave|Giave|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312867|8312867|Bonorva|Bonorva|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312869|8312869|Macomer|Macomer|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312872|8312872|Borore|Borore|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312873|8312873|Abbasanta|Abbasanta|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312874|8312874|Paulilatino|Paulilatino|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312876|8312876|Solarussa|Solarussa|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312878|8312878|Oristano|Oristano|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312879|8312879|Marrubiu-Terralba-Arborea|Marrubiu-Terralba-A|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312880|8312880|Uras-Mogoro|Uras-Mogoro|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312885|8312885|Samassi-Serrenti|Samassi-Serrenti|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312886|8312886|Serramanna-Nuraminis|Serramanna-Nuramini|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312887|8312887|Villasor|Villasor|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312888|8312888|Decimomannu|Decimomannu|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312889|8312889|Assemini|Assemini|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312890|8312890|Cagliari-Elmas|Cagliari-Elmas|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312891|8312891|Cagliari|Cagliari|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312895|8312895|Rudalza|Rudalza|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312896|8312896|Su Canale|Su Canale|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312950|8312950|Iglesias|Iglesias|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312952|8312952|Villamassargia-Domusnovas|Villamassargia-Domu|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312954|8312954|Siliqua|Siliqua|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8312956|8312956|Villaspeciosa-Uta|Villaspeciosa-Uta|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313502|8313502|Moggio|Moggio|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313562|8313562|Bagni di Lusnizza|Bagni di Lusnizza|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313586|8313586|Camporosso Valcanale|Camporosso Valcanal|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313612|8313612|Chiusaforte (I)|Chiusaforte (I)|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313615|8301111|Colmegna|Colmegna|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313622|8313622|Dogna (I)|Dogna (I)|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313647|8313647|Laglesie S.Leopoldo|Laglesie S.Leopoldo|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313654|8313654|Malborghetto (I)|Malborghetto (I)|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313694|8313694|Piedimonte Villa S. Lucia|Piedimonte Villa S.|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313696|8313696|Pietratagliata (I)|Pietratagliata (I)|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313712|8313712|Resiutta|Resiutta|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313761|8313761|Spinazzola-Cittˆ|Spinazzola-Cittˆ|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8313765|8313765|Tarvisio cittˆ|Tarvisio cittˆ|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8314013|8314013|Bagnaria-Arsa|Bagnaria-Arsa|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8314026|8314026|Castellina-Marittima|Castellina-Marittim|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8314041|8314041|Fauglia-Lorenzana|Fauglia-Lorenzana|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8314060|8314060|Monteroduni S. Eus|Monteroduni S. Eus|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8314068|8314068|Orciano|Orciano|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8314099|8314099|Vicarello|Vicarello|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8316024|83G0332|Paderno FNM|Paderno FNM|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8317026|8307026|Nepezzano-Piano de Accio|Nepezzano-Piano de |29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8319371|8301138|Ferno-Lonate Pozzolo|Ferno-Lonate Pozzol|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8319988|8359988|Napoli Afragola|Napoli Afragola|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8320005|8301139|Malpensa Aeroporto T2|Malpensa Aeroporto |29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8320064|8320064|Summaga|Summaga|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8321139|8361139|Brindisi Perrino|Brindisi Perrino|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8321451|8322121|Cantu|Cantu|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8321974|8311974|Reggio di Calabria Pentimele|Reggio di Calabria |29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8324006|8324006|Isola Superiore|Isola Superiore|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8324007|8324007|Oggebbio|Oggebbio|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325001|8302988|Milano Nord Cadorna|Milano Nord Cadorna|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325005|8302990|Milano Affori|Milano Affori|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325013|8302994|Paderno Dugnano|Paderno Dugnano|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325014|8302995|Palazzolo Milanese|Palazzolo Milanese|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325015|8302996|Varedo|Varedo|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325016|8302997|Bovisio Masciago-Mombello|Bovisio Masciago-Mo|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325017|8302998|Cesano Maderno|Cesano Maderno|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325021|8302999|Seveso|Seveso|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325025|8303000|Meda|Meda|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325031|8303001|Cabiate|Cabiate|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325032|83G0315|Mariano Comense|Mariano Comense|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325033|8303003|Carugo-Giussano|Carugo-Giussano|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325034|83G0316|Arosio|Arosio|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325035|8303005|Inverigo|Inverigo|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325036|83G0317|Lambrugo Lurago|Lambrugo Lurago|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325039|8303007|Erba|Erba|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325042|8303009|Pontelambro-Castelmarte|Pontelambro-Castelm|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325043|83G0318|Caslino d'Erba|Caslino d'Erba|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325045|8303011|Canzo|Canzo|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325111|8303013|Novate Milanese|Novate Milanese|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325112|8303014|Bollate Centro|Bollate Centro|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325114|83G0319|Garbagnate Milanese|Garbagnate Milanese|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325115|8303060|Cesate|Cesate|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325116|8303017|Caronno Pertusella|Caronno Pertusella|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325118|8303496|Saronno Sud|Saronno Sud|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325119|83G0320|Saronno|Saronno|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325222|83G0321|Gerenzano-Turate|Gerenzano-Turate|29|CET|000000N|000000E|||||IT||||||1
SBB|UIC|8325223|8303020|Cislago|Cislago|29|CET|000000N|000000E|||||IT||||||1
