UIC	542062	542062	542062			NVS
UIC	542575	542575	542575			NVS
UIC	542657	542657	542657			NVS
UIC	542697	542697	542697			NVS
UIC	543615	543615	543615			NVS
UIC	544335	544335	544335			NVS
UIC	544868	544868	544868			NVS
UIC	544877	544877	544877			NVS
UIC	544889	544889	544889			NVS
UIC	544907	544907	544907			NVS
UIC	544908	544908	544908			NVS
UIC	545020	545020	545020			NVS
UIC	545149	545149	545149			NVS
UIC	545296	545296	545296			NVS
UIC	546095	546095	546095			NVS
UIC	546314	546314	546314			NVS
UIC	546374	546374	546374			NVS
UIC	546375	546375	546375			NVS
UIC	546376	546376	546376			NVS
UIC	546482	546482	546482			NVS
UIC	546586	546586	546586			NVS
UIC	546587	546587	546587			NVS
UIC	546588	546588	546588			NVS
UIC	547026	547026	547026			NVS
UIC	547052	547052	547052			NVS
UIC	542254	542254	542254			NVS
UIC	542660	542660	542660			NVS
UIC	542753	542753	542753			NVS
UIC	547060	547060	547060			NVS
UIC	547185	547185	547185			NVS
UIC	548175	548175	548175			NVS
UIC	548975	548975	548975			NVS
UIC	550575	550575	550575			NVS
UIC	553990	553990	553990			NVS
UIC	555012	555012	555012			NVS
UIC	555148	555148	555148			NVS
UIC	555199	555199	555199			NVS
UIC	555254	555254	555254			NVS
UIC	555347	555347	555347			NVS
UIC	555647	555647	555647			NVS
UIC	555650	555650	555650			NVS
UIC	555698	555698	555698			NVS
UIC	555862	555862	555862			NVS
UIC	556120	556120	556120			NVS
UIC	8071802	8071802	8071802			NVS
UIC	556123	556123	556123			NVS
UIC	8070864	8070864	8070864			NVS
UIC	556133	556133	556133			NVS
UIC	556134	556134	556134			NVS
UIC	556136	556136	556136			NVS
UIC	556175	556175	556175			NVS
UIC	8006736	80G0174	8006736			NVS
UIC	556277	556277	556277			NVS
UIC	556352	556352	556352			NVS
UIC	561570	561570	561570			NVS
UIC	556753	556753	556753			NVS
UIC	556975	556975	556975			NVS
UIC	557055	557055	557055			NVS
UIC	557144	557144	557144			NVS
UIC	562299	562299	562299			NVS
UIC	557278	557278	557278			NVS
UIC	557412	557412	557412			NVS
UIC	558058	558058	558058			NVS
UIC	558450	558450	558450			NVS
UIC	558575	558575	558575			NVS
UIC	561013	561013	561013			NVS
UIC	561018	561018	561018			NVS
UIC	561070	561070	561070			NVS
UIC	561074	561074	561074			NVS
UIC	561105	561105	561105			NVS
UIC	561112	561112	561112			NVS
UIC	561117	561117	561117			NVS
UIC	561118	561118	561118			NVS
UIC	561119	561119	561119			NVS
UIC	561120	561120	561120			NVS
UIC	561838	561838	561838			NVS
UIC	562183	562183	562183			NVS
UIC	563375	563375	563375			NVS
UIC	564175	564175	564175			NVS
UIC	567047	567047	567047			NVS
UIC	567127	567127	567127			NVS
UIC	8007432	8007432	8007432			NVS
UIC	570973	570973	570973			NVS
UIC	571072	571072	571072			NVS
UIC	571095	571095	571095			NVS
UIC	571375	571375	571375			NVS
UIC	571879	571879	571879			NVS
UIC	571881	571881	571881			NVS
UIC	572495	572495	572495			NVS
UIC	573775	573775	573775			NVS
UIC	574327	574327	574327			NVS
UIC	574575	574575	574575			NVS
UIC	574815	574815	574815			NVS
UIC	578575	578575	578575			NVS
UIC	8005817	8005817	8005817			NVS
UIC	580470	580470	580470			NVS
UIC	8007100	8007100	8007100			NVS
UIC	581775	581775	581775			NVS
UIC	582575	582575	582575			NVS
UIC	587375	587375	587375			NVS
UIC	587874	587874	587874			NVS
UIC	588612	588612	588612			NVS
UIC	8040115	8040115	8040115			NVS
UIC	589343	589343	589343			NVS
UIC	591116	591116	591116			NVS
UIC	591120	591120	591120			NVS
UIC	593464	593464	593464			NVS
UIC	593775	593775	593775			NVS
UIC	595375	595375	595375			NVS
UIC	596141	596141	596141			NVS
UIC	597390	597390	597390			NVS
UIC	598637	598637	598637			NVS
UIC	599455	599455	599455			NVS
UIC	599627	599627	599627			NVS
UIC	599631	599631	599631			NVS
UIC	599924	599924	599924			NVS
UIC	599934	599934	599934			NVS
UIC	600205	600205	600205			NVS
UIC	600206	600206	600206			NVS
