NVS	UIC	423638	423638	Hauptbahnhof/Busbahn	Hauptbahnhof/Busbahn	29	CET	533324N	095940E					DE						1
NVS	UIC	425682	425682	Stadtwaage, Wörth a.	Stadtwaage, Wörth a	29	CET	494750N	090926E					DE						1
NVS	UIC	425959	425959	Niedernberger Str.,	Niedernberger Str.,	29	CET	522949N	103058E					DE						1
NVS	UIC	426095	426095	Pollanten Nord, Berc	Pollanten Nord, Berc	29	CET	490848N	112728E					DE						1
NVS	UIC	437375	437375	Rathaus, Uttenreuth	Rathaus, Uttenreuth	29	CET	493547N	110346E					DE						1
NVS	UIC	440715	440715	Otto-Kaufmann-Str.,	Otto-Kaufmann-Str.,	29	CET	505413N	073222E					DE						1
NVS	UIC	8040133	8040133	Nümbrecht(Gem)	Nümbrecht(Gem)	29	CET	505413N	073222E					DE						2
NVS	UIC	440837	440837	Busbf, Lindlar	Busbf, Lindlar	29	CET	510109N	072246E					DE						1
NVS	UIC	8040130	8040130	Lindlar(Gem)	Lindlar(Gem)	29	CET	510109N	072247E					DE						2
NVS	UIC	441551	441551	Bergstr., Niederkass	Bergstr., Niederkass	29	CET	504859N	070208E					DE						1
NVS	UIC	8040157	8040157	Niederkassel(Gem)	Niederkassel(Gem)	29	CET	504859N	070208E					DE						2
NVS	UIC	441658	441658	Busbf, Morsbach	Busbf, Morsbach	29	CET	505152N	074340E					DE						1
NVS	UIC	8040132	8040132	Morsbach(Gem)	Morsbach(Gem)	29	CET	505152N	074340E					DE						2
NVS	UIC	441800	441800	Beuel Konrad-Adenaue	Beuel Konrad-Adenaue	29	CET	504422N	070704E					DE						1
NVS	UIC	8062099	8062099	Bonn Konrad-Adenauer	Bonn Konrad-Adenauer	29	CET	504422N	070704E					DE						1
NVS	UIC	441898	441898	Stadthaus, Lohmar	Stadthaus, Lohmar	29	CET	505032N	071253E					DE						1
NVS	UIC	8040153	8040153	Lohmar(Gem)	Lohmar(Gem)	29	CET	505032N	071253E					DE						2
NVS	UIC	442597	442597	Hangelar Mitte, Sank	Hangelar Mitte, Sank	29	CET	504537N	070958E					DE						1
NVS	UIC	442655	442655	Staffelbach Bahnhof,	Staffelbach Bahnhof,	29	CET	495644N	104454E					DE						1
NVS	UIC	465764	465764	Staffelbach Ortsmitt	Staffelbach Ortsmitt	29	CET	495641N	104501E					DE						1
NVS	UIC	442976	442976	Alanus Hochschule, A	Alanus Hochschule, A	29	CET	504435N	070103E					DE						1
NVS	UIC	8040147	8040147	Alfter(Gem)	Alfter(Gem)	29	CET	504435N	070103E					DE						2
NVS	UIC	443112	443112	Zentrum, Sankt Augus	Zentrum, Sankt Augus	29	CET	504636N	071117E					DE						1
NVS	UIC	444313	444313	Denkmal, Ruppichtero	Denkmal, Ruppichtero	29	CET	505041N	072910E					DE						1
NVS	UIC	8040159	8040159	Ruppichteroth(Gem)	Ruppichteroth(Gem)	29	CET	505041N	072910E					DE						2
NVS	UIC	444518	444518	Busbf., Waldbröl	Busbf., Waldbröl	29	CET	505229N	073646E					DE						1
NVS	UIC	8040136	8040136	Waldbröl(Gem)	Waldbröl(Gem)	29	CET	505229N	073646E					DE						2
NVS	UIC	444670	444670	Markt, Drolshagen	Markt, Drolshagen	29	CET	510125N	074636E					DE						1
NVS	UIC	8040356	8040356	Drolshagen(Gem)	Drolshagen(Gem)	29	CET	510125N	074636E					DE						2
NVS	UIC	444837	444837	Rathaus, Wiehl	Rathaus, Wiehl	29	CET	505655N	073253E					DE						1
NVS	UIC	8040137	8040137	Wiehl(Gem)	Wiehl(Gem)	29	CET	505655N	073253E					DE						2
NVS	UIC	444859	444859	Post, Much	Post, Much	29	CET	505419N	072415E					DE						1
NVS	UIC	8040155	8040155	Much(Gem)	Much(Gem)	29	CET	505419N	072415E					DE						2
NVS	UIC	445249	445249	Rathaus, Kürten	Rathaus, Kürten	29	CET	510309N	071600E					DE						1
NVS	UIC	8040141	8040141	Kürten(Gem)	Kürten(Gem)	29	CET	510308N	071558E					DE						2
NVS	UIC	445366	445366	Hermülheim, Hürth	Hermülheim, Hürth	29	CET	505249N	065340E					DE						1
NVS	UIC	8040101	8040101	Hürth(Gem)	Hürth(Gem)	29	CET	505249N	065340E					DE						2
NVS	UIC	445373	445373	Rathaus, Frechen	Rathaus, Frechen	29	CET	505434N	064823E					DE						1
NVS	UIC	8040100	8040100	Frechen(Gem)	Frechen(Gem)	29	CET	505434N	064823E					DE						2
NVS	UIC	445559	445559	Funkenhof, Odenthal	Funkenhof, Odenthal	29	CET	510135N	070706E					DE						1
NVS	UIC	8040143	8040143	Odenthal(Gem)	Odenthal(Gem)	29	CET	510135N	070706E					DE						2
NVS	UIC	445581	445581	Eckenhagen, Reichsho	Eckenhagen, Reichsho	29	CET	505915N	074124E					DE						1
NVS	UIC	449447	449447	Bad Fredeburg Sparka	Bad Fredeburg Sparka	29	CET	511123N	081840E					DE						1
NVS	UIC	453527	453527	Karlsthal Abzw., Ste	Karlsthal Abzw., Ste	29	CET	492210N	074141E					DE						1
NVS	UIC	455695	455695	Mistelgau Ort	Mistelgau Ort	29	CET	495443N	112759E					DE						1
NVS	UIC	455927	455927	Abzw. Bahnhof, Medar	Abzw. Bahnhof, Medar	29	CET	531155N	103258E					DE						1
NVS	UIC	486327	486327	Abzw. Bahnhof, Odenb	Abzw. Bahnhof, Odenb	29	CET	531155N	103258E					DE						1
NVS	UIC	457295	457295	Pittersdorf, Hummelt	Pittersdorf, Hummelt	29	CET	495333N	113030E					DE						1
NVS	UIC	458161	458161	Busbf, Hellenthal	Busbf, Hellenthal	29	CET	502926N	062633E					DE						1
NVS	UIC	8040109	8040109	Hellenthal(Gem)	Hellenthal(Gem)	29	CET	502926N	062633E					DE						2
NVS	UIC	459560	459560	Berkum EKZ, Wachtber	Berkum EKZ, Wachtber	29	CET	503719N	070731E					DE						1
NVS	UIC	8040164	8040164	Wachtberg(Gem)	Wachtberg(Gem)	29	CET	503719N	070731E					DE						2
NVS	UIC	459695	459695	Sengenthal Nord	Sengenthal Nord	29	CET	491410N	112731E					DE						1
NVS	UIC	460030	460030	Ringstraße, Beilngri	Ringstraße, Beilngr	29	CET	490202N	112818E					DE						1
NVS	UIC	460179	460179	Siedlung, Schnelldor	Siedlung, Schnelldor	29	CET	491150N	101103E					DE						1
NVS	UIC	460457	460457	Walkmühlweg, Feuchtw	Walkmühlweg, Feucht	29	CET	490930N	102012E					DE						1
NVS	UIC	460722	460722	Breslauer Str., Utte	Breslauer Str., Utte	29	CET	493548N	110417E					DE						1
NVS	UIC	460723	460723	Marloffsteiner Str.,	Marloffsteiner Str.,	29	CET	493549N	110430E					DE						1
NVS	UIC	460724	460724	Weiher, Uttenreuth	Weiher, Uttenreuth	29	CET	493543N	110547E					DE						1
NVS	UIC	8006047	80G0170	Uttenreuth	Uttenreuth	29	CET	493543N	110547E					DE						2
NVS	UIC	460730	460730	Busbahnhof, Neunkirc	Busbahnhof, Neunkirc	29	CET	493639N	110747E					DE						1
NVS	UIC	8004309	8004309	Neunkirchen a Brand	Neunkirchen a Brand	29	CET	493639N	110747E					DE						2
NVS	UIC	460734	460734	Eschenau Apotheke, E	Eschenau Apotheke, E	29	CET	493428N	111138E					DE						1
NVS	UIC	460862	460862	Berufsschule, Herzog	Berufsschule, Herzog	29	CET	493354N	105356E					DE						1
NVS	UIC	461295	461295	Bahnhof, Hollfeld	Bahnhof, Hollfeld	29	CET	495602N	111742E					DE						1
NVS	UIC	461375	461375	Abzw. Wadendorf, Pla	Abzw. Wadendorf, Pla	29	CET	495345N	111959E					DE						1
NVS	UIC	8006128	80G0171	Wadendorf	Wadendorf	29	CET	495345N	111959E					DE						2
NVS	UIC	461495	461495	Rappersdorf Ortsmitt	Rappersdorf Ortsmitt	29	CET	490741N	112700E					DE						1
NVS	UIC	461551	461551	Neumarkter Straße, B	Neumarkter Straße, 	29	CET	480752N	113741E					DE						1
NVS	UIC	461855	461855	Marktplatz, Ebrach	Marktplatz, Ebrach	29	CET	495051N	102933E					DE						1
NVS	UIC	8001642	80G0151	Ebrach	Ebrach	29	CET	495051N	102933E					DE						2
NVS	UIC	465295	465295	Bahnhof, Plankenfels	Bahnhof, Plankenfels	29	CET	495324N	112101E					DE						1
NVS	UIC	466359	466359	Bäckerei, Riedenberg	Bäckerei, Riedenber	29	CET	501912N	095137E					DE						1
NVS	UIC	467959	467959	Fachklinik, Herzogen	Fachklinik, Herzogen	29	CET	493435N	105213E					DE						1
NVS	UIC	468255	468255	Neumarkter Tor, Berc	Neumarkter Tor, Berc	29	CET	490632N	112639E					DE						1
NVS	UIC	468319	468319	Lindenstr., Dombühl	Lindenstr., Dombühl	29	CET	491509N	101734E					DE						1
NVS	UIC	469055	469055	Cronheim Schloss, Gu	Cronheim Schloss, Gu	29	CET	490546N	103951E					DE						1
NVS	UIC	470327	470327	Abzw. Niederhausen,	Abzw. Niederhausen,	29	CET	505133N	073417E					DE						1
NVS	UIC	473295	473295	Plankstetten Abtei,	Plankstetten Abtei,	29	CET	490412N	112716E					DE						1
NVS	UIC	8004831	8004831	Plankstetten	Plankstetten	29	CET	490412N	112716E					DE						2
NVS	UIC	476255	476255	Rathaus, Bischofsgrü	Rathaus, Bischofsgr	29	CET	500304N	114754E					DE						1
NVS	UIC	477055	477055	Marktplatz, Dachsbac	Marktplatz, Dachsbac	29	CET	493827N	104220E					DE						1
NVS	UIC	8001356	8001356	Dachsbach	Dachsbach	29	CET	493827N	104220E					DE						2
