8300308|Cefalu|29|8300308|38,032679|14,01985|IT|1
8302088|Scaletta Zanclea|29|8302088|38,046394|15,465432|IT|1
8301135|Altavilla Milicia|29|8301135|38,048287|13,554403|IT|1
8300834|Africo Nuovo|29|8300834|38,052707|16,143921|IT|1
8300351|Balestrate|29|8300351|38,053352|13,007364|IT|1
8300353|Partinico|29|8300353|38,058668|13,109076|IT|1
8313704|Reggio Calabria Aeroporto|29|8313704|38,059401|15,651329|IT|1
8301276|Casteldaccia|29|8301276|38,060202|13,53726|IT|1
8301566|Giampilieri|29|8301566|38,06364|15,479585|IT|1
8302715|Trappeto|29|8302715|38,065111|13,036909|IT|1
8300431|S.Agata di Militello|29|8300431|38,07334|14,640813|IT|1
8312035|Ficarazzi|29|8312035|38,086554|13,463249|IT|1
8300833|Bianco|29|8300833|38,088912|16,153351|IT|1
8300360|Bagheria|29|8300360|38,089801|13,507343|IT|1
8301049|Palermo Brancaccio|29|8301049|38,092972|13,392561|IT|1
8302725|Vespri|29|8302725|38,102581|13,361736|IT|1
8303930|Palazzo Reale-Orleans|29|8303930|38,108925|13,354073|IT|1
8301055|Zappulla|29|8301055|38,116924|14,703218|IT|1
8301499|Falcone|29|8301499|38,119578|15,080461|IT|1
8301808|Novara-Montalbano-Furnari|29|8301808|38,121676|15,130575|IT|1
8312003|Mili Marina|29|8312003|38,123775|15,517676|IT|1
8301843|Oliveri-Tindari|29|8301843|38,128355|15,056571|IT|1
8300511|Palermo Notarbartolo|29|8300511|38,132311|13,341493|IT|1
8302551|Giachery|29|8302551|38,135241|13,358069|IT|1
8302281|Tremestieri|29|8302281|38,138197|15,526997|IT|1
8302533|Imperatore Federico|29|8302533|38,145249|13,349109|IT|1
8300322|Patti-S. Piero Patti|29|8300322|38,14689|14,975483|IT|1
8302498|Carini|29|8302498|38,147707|13,186636|IT|1
8300832|Bovalino|29|8300832|38,149121|16,180628|IT|1
8302958|Contesse|29|8302958|38,150826|15,535875|IT|1
8300302|Barcellona-Castroreale|29|8300302|38,15473|15,201007|IT|1
8302519|Cinisi-Terrasini|29|8302519|38,15553|13,096757|IT|1
8300306|Capo d'Orlando-Naso|29|8300306|38,157683|14,744509|IT|1
8301201|Brolo-Ficarra|29|8301201|38,159077|14,83023|IT|1
8302494|Capaci|29|8302494|38,171779|13,232461|IT|1
8302734|Piraineto|29|8302734|38,171982|13,141147|IT|1
8301120|Ardore|29|8301120|38,175774|16,207256|IT|1
8300332|Messina Centrale|29|8300332|38,184542|15,561795|IT|1
8300331|Messina Marittima|29|8300331|38,187512|15,563755|IT|1
8302560|Isola delle Femmine|29|8302560|38,194722|13,250263|IT|1
8300321|Milazzo|29|8300321|38,197845|15,258095|IT|1
8301876|Pace del Mela|29|8301876|38,202258|15,312705|IT|1
8312061|Torregrotta|29|8312061|38,206709|15,352108|IT|1
8312054|Spadafora|29|8312054|38,219496|15,383514|IT|1
8300316|Locri|29|8300316|38,233324|16,26462|IT|1
8302370|Villafranca Tirrena|29|8302370|38,233523|15,428966|IT|1
8300440|Scilla|29|8300440|38,251457|15,710981|IT|1
8301065|Favazzina|29|8301065|38,258629|15,756207|IT|1
8300831|Siderno|29|8300831|38,270854|16,301897|IT|1
8300348|Bagnara|29|8300348|38,282673|15,80043|IT|1
8300325|Roccella Jonica|29|8300325|38,322179|16,406763|IT|1
8300830|Caulonia|29|8300830|38,343793|16,467241|IT|1
8300853|Palmi|29|8300853|38,364989|15,844417|IT|1
8300344|Gioia Tauro|29|8300344|38,423409|15,897367|IT|1
8300871|Monasterace-Stilo|29|8300871|38,437546|16,574637|IT|1
8300828|Guardavalle|29|8300828|38,480251|16,579074|IT|1
8300430|Rosarno|29|8300430|38,488722|15,9702|IT|1
8300349|Nicotera|29|8300349|38,549607|15,933743|IT|1
8301030|Badolato|29|8301030|38,572147|16,567731|IT|1
8301053|Mileto|29|8301053|38,577358|16,059911|IT|1
8301066|Joppolo|29|8301066|38,58077|15,897142|IT|1
8300576|Tropea|29|8300576|38,672223|15,894339|IT|1
8301070|Parghelia|29|8301070|38,683529|15,925335|IT|1
8300486|Soverato|29|8300486|38,684472|16,549559|IT|1
8301054|Zambrone|29|8301054|38,71281|15,976115|IT|1
8300357|Vibo Marina|29|8300357|38,713782|16,12019|IT|1
8300346|Vibo Valentia Pizzo|29|8300346|38,715195|16,139981|IT|1
8300862|Briatico|29|8300862|38,725681|16,025487|IT|1
8301733|Montepaone-Montauro|29|8301733|38,728764|16,541935|IT|1
8301064|Eccellente|29|8301064|38,810376|16,232802|IT|1
8300312|Catanzaro Lido|29|8300312|38,822454|16,613649|IT|1
8300315|Catanzaro|29|8300315|38,896129|16,599355|IT|1
8300328|Lamezia Terme Centrale|29|8300328|38,921163|16,256022|IT|1
8300826|Cropani|29|8300826|38,922143|16,813494|IT|1
8300825|Botricello|29|8300825|38,934057|16,857579|IT|1
8300824|Cutro|29|8300824|39,02556|16,962934|IT|1
8300309|Crotone|29|8300309|39,084077|17,107823|IT|1
8300347|Amantea|29|8300347|39,134796|16,068251|IT|1
8300039|Cagliari|29|8300039|39,216101|9,108037|IT|1
8302170|Strongoli|29|8302170|39,22809|17,1081|IT|1
8312809|Assemini Carmine|29|8312809|39,281736|9,014033|IT|1
8301163|Assemini|29|8301163|39,287382|8,998982|IT|1
8312808|Assemini Santa Lucia|29|8312808|39,291009|8,989383|IT|1
8300944|Villamassargia-Domusnovas|29|8300944|39,294563|8,642776|IT|1
8302129|Siliqua|29|8302129|39,296783|8,813567|IT|1
8302344|Villaspeciosa-Uta|29|8302344|39,304193|8,940715|IT|1
8302260|Torre Melissa|29|8302260|39,30435|17,10843|IT|1
8300376|Decimomannu|29|8300376|39,30455|8,965964|IT|1
8300948|Iglesias|29|8300948|39,310825|8,539203|IT|1
8300575|Cosenza|29|8300575|39,318983|16,260505|IT|1
8302439|Castiglione Cosentino|29|8302439|39,355545|16,243971|IT|1
8300335|Paola|29|8300335|39,358996|16,033851|IT|1
8301028|Ciro|29|8301028|39,368732|17,116896|IT|1
8302332|Villasor|29|8302332|39,381428|8,93596|IT|1
8301536|Fuscaldo|29|8301536|39,409267|16,011509|IT|1
8302165|Serramanna-Nuraminis|29|8302165|39,426093|8,916599|IT|1
8300823|Crucoli|29|8300823|39,449461|17,040658|IT|1
8302130|Samassi-Serrenti|29|8302130|39,482953|8,899072|IT|1
8301148|Acquappesa|29|8301148|39,486439|15,955966|IT|1
8302714|Torano-Lattarico|29|8302714|39,494806|16,210588|IT|1
8300289|Cariati|29|8300289|39,496725|16,951974|IT|1
8301495|Cetraro|29|8301495|39,505305|15,945162|IT|1
8300480|San Gavino|29|8300480|39,557882|8,800881|IT|1
8301300|Capo Bonifati|29|8301300|39,558418|15,873809|IT|1
8301418|Calopezzati|29|8301418|39,578997|16,819205|IT|1
8300290|Rossano|29|8300290|39,602834|16,6408|IT|1
8301679|Mirto-Crosia|29|8301679|39,604714|16,777299|IT|1
8301851|Pabillonis|29|8301851|39,610891|8,740961|IT|1
8300852|Belvedere Marittimo|29|8300852|39,616961|15,852874|IT|1
8300822|Corigliano Calabro|29|8300822|39,628105|16,514872|IT|1
8302295|Uras-Mogoro|29|8302295|39,69255|8,696354|IT|1
8302438|Spezzano Albanese Terme|29|8302438|39,711815|16,28984|IT|1
8300329|Sibari|29|8300329|39,749308|16,456301|IT|1
8301792|Marcellina-Verbicaro-Orsomarso|29|8301792|39,767145|15,822591|IT|1
8302368|Villapiana-Torre Cerchiara|29|8302368|39,790617|16,479398|IT|1
8302354|Villapiana Lido|29|8302354|39,825605|16,499638|IT|1
8301052|Trebisacce|29|8301052|39,865501|16,532253|IT|1
8301902|Praja-Ajeta-Tortora|29|8301902|39,90077|15,780387|IT|1
8300038|Oristano|29|8300038|39,90188|8,603989|IT|1
8301147|Amendolara-Oriolo|29|8301147|39,933854|16,602944|IT|1
8302215|Solarussa|29|8302215|39,952388|8,679801|IT|1
8300821|Roseto-Capo Spulico|29|8300821|39,972459|16,62037|IT|1
8300317|Maratea|29|8300317|39,994833|15,710138|IT|1
8301123|Acquafredda|29|8301123|40,034808|15,672436|IT|1
8300909|Policastro Bussentino|29|8300909|40,076792|15,52857|IT|1
8301858|Paulilatino|29|8301858|40,077315|8,775793|IT|1
8300333|Sapri|29|8300333|40,077964|15,627764|IT|1
8300860|Centola|29|8300860|40,090503|15,346623|IT|1
8302009|Rocca Imperiale|29|8302009|40,100065|16,615566|IT|1
8300805|Abbasanta|29|8300805|40,126772|8,81605|IT|1
8309911|Lagonegro|29|8309911|40,128257|15,765801|IT|1
8301050|Nova Siri-Rotondella|29|8301050|40,130382|16,643956|IT|1
8300570|Ascea|29|8300570|40,141226|15,172629|IT|1
8301051|Policoro-Tursi|29|8301051|40,207271|16,689093|IT|1
8302397|Casalbuono|29|8302397|40,212936|15,683964|IT|1
8301227|Borore|29|8301227|40,218907|8,809596|IT|1
8301838|Omignano-Salento|29|8301838|40,252914|15,134193|IT|1
8302131|Scanzano Jonico-Montalbano Jonico|29|8302131|40,253459|16,705376|IT|1
8300456|Macomer|29|8300456|40,268645|8,772699|IT|1
8301659|Marconia|29|8301659|40,316955|16,752203|IT|1
8300272|Lecce|29|8300272|40,345803|18,165817|IT|1
8300413|Metaponto|29|8300413|40,368578|16,815009|IT|1
