BNE|UIC|5101000|5101000|Korsze|Korsze|29|CET|541019E|210817N|||||PL||||||1
BNE|UIC|5101040|5101040|Kętrzyn|Kętrzyn|29|CET|540419E|212321N|||||PL||||||1
BNE|UIC|5101060|5101060|Szczytno|Szczytno|29|CET|533336E|205951N|||||PL||||||1
BNE|UIC|5101090|5101090|Moršg|Moršg|29|CET|535507E|195519N|||||PL||||||1
BNE|UIC|5100140|5100140|Goleniów|Goleniów|29|CET|533334E|145023N|||||PL||||||2
BNE|UIC|5100156|5100156|Wysoka Kamieńska|Wysoka Kamieńska|29|CET|534929E|144957N|||||PL||||||1
BNE|UIC|5100165|5100165|Kamień Pomorski|Kamień Pomorski|29|CET|535758E|144626N|||||PL||||||1
BNE|UIC|5100195|5100195|Płoty|Płoty|29|CET|534818E|151548N|||||PL||||||2
BNE|UIC|5100214|5100214|Trzebiatów|Trzebiatów|29|CET|540331E|151636N|||||PL||||||2
BNE|UIC|5100220|5100220|Stargard Szcz.|Stargard Szcz.|29|CET|532023E|150154N|||||PL||||||2
BNE|UIC|5100300|5100300|Szczecinek|Szczecinek|29|CET|534137E|164219N|||||PL||||||1
BNE|UIC|5100330|5100330|Złocieniec|Złocieniec|29|CET|533140E|160106N|||||PL||||||1
BNE|UIC|5100333|5100333|Drawsko Pomorskie|Drawsko Pomorskie|29|CET|533124N|154929E|||||PL||||||1
BNE|UIC|5100346|5100346|Runowo Pomorskie|Runowo Pomorskie|29|CET|533323E|153146N|||||PL||||||1
BNE|UIC|5100350|5100350|Łobez|Łobez|29|CET|533812E|153740N|||||PL||||||1
BNE|UIC|5100363|5100363|widwin|widwin|29|CET|534652E|154621N|||||PL||||||1
BNE|UIC|5104172|8009855|Forst(Gr)|Forst(Gr)|17|CET|||||||DE||||||1
BNE|UIC|5100020|5100020|Szczecin Gumieńce|Szczecin Gumieńce|29|CET|532351E|142941N|||||PL||||||1
BNE|UIC|5100022|8009850|Grambow(Gr)|Grambow(Gr)|17|CET|||||||DE||||||2
BNE|UIC|5100023|8009851|Tantow(Gr)|Tantow(Gr)|17|CET|||||||DE||||||2
BNE|UIC|5104200|5104200|Nowa Sól|Nowa Sól|29|CET|514758E|154229N|||||PL||||||1
BNE|UIC|5104220|5104220|Głogów|Głogów|29|CET|514008E|160446N|||||PL||||||1
BNE|UIC|5104260|5104260|Leszno|Leszno|29|CET|515047E|163356N|||||PL||||||1
BNE|UIC|5104300|5104300|Wolsztyn|Wolsztyn|29|CET|520643E|160627N|||||PL||||||1
BNE|UIC|5104340|5104340|Kocian|Kocian|29|CET|520444E|163830N|||||PL||||||1
BNE|UIC|5104400|5104400|Krotoszyn|Krotoszyn|29|CET|514205E|172532N|||||PL||||||1
BNE|UIC|5104430|5104430|Rawicz|Rawicz|29|CET|513631E|165024N|||||PL||||||1
BNE|UIC|5104470|5104470|Jarocin|Jarocin|29|CET|515808E|172939N|||||PL||||||1
BNE|UIC|5104136|5104136|Bieniów|Bieniów|29|CET|514258N|151043E|||||PL||||||1
BNE|UIC|5104155|5104155|Żary|Żary|29|CET|513805E|150813N|||||PL||||||1
BNE|UIC|5104170|5104170|Tuplice|Tuplice|29|CET|514017E|145014N|||||PL||||||1
BNE|UIC|5104171|5104171|Zasieki|Zasieki|29|CET|514407E|144006N|||||PL||||||1
BNE|UIC|5103920|5103920|Pilawa|Pilawa|29|CET|515726E|213158N|||||PL||||||1
BNE|UIC|5103940|5103940|Siedlce|Siedlce|29|CET|520943E|221618N|||||PL||||||1
BNE|UIC|5103990|5103990|Łuków|Łuków|29|CET|515630E|222320N|||||PL||||||1
BNE|UIC|5104054|2121514|Brest(Gr)|Brest(Gr)|29|CET|||||||BY||||||1
BNE|UIC|5104060|5104060|Małaszewicze|Małaszewicze|29|CET|520135E|233147N|||||PL||||||1
BNE|UIC|5104080|5104080|Biała Podlaska|Biała Podlaska|29|CET|520113E|230750N|||||PL||||||1
BNE|UIC|5104083|5104083|Międzyrzec Podlaski|Międzyrzec Podlaski|29|CET|515834E|224707N|||||PL||||||1
BNE|UIC|5104099|5104099|Terespol|Terespol|29|CET|520426E|233604N|||||PL||||||1
BNE|UIC|5104120|5104120|Żagań|Żagań|29|CET|513615E|151856N|||||PL||||||1
BNE|UIC|5101300|5101300|Kostrzyn|Kostrzyn|29|CET|523530E|143852N|||||PL||||||1
BNE|UIC|5101303|5101303|Kostrzyn(Gr)|Kostrzyn(Gr)|17|CET|523447E|143737N|||||PL||||||1
BNE|UIC|5101333|5101333|Chojna|Chojna|29|CET|525748E|142638N|||||PL||||||1
BNE|UIC|5101390|5101390|Gorzów Wlkp.|Gorzów Wlkp.|29|CET|524339E|151345N|||||PL||||||1
BNE|UIC|5101404|5101404|Witnica|Witnica|29|CET|524002E|145346N|||||PL||||||1
BNE|UIC|5101430|5101430|Strzelce Kraj.Wsch.|Strzelce Kraj.Wsch.|29|CET|525004E|153507N|||||PL||||||1
BNE|UIC|5101440|5101440|Piła Gł.|Piła Gł.|29|CET|530835E|164440N|||||PL||||||1
BNE|UIC|5101454|5101454|Trzcianka|Trzcianka|29|CET|530202E|162758N|||||PL||||||1
BNE|UIC|5101500|5101500|Kalisz Pomorski|Kalisz Pomorski|29|CET|531642N|155240E|||||PL||||||1
BNE|UIC|5103670|5103670|Nasielsk|Nasielsk|29|CET|523424E|204606N|||||PL||||||1
BNE|UIC|5103693|5103693|Ciechanów|Ciechanów|29|CET|525300E|203529N|||||PL||||||1
